Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User Management Suite,Chrome 109.0.0.0,,,2023-01-26 13:50:21,2023-01-26 13:52:28,2m - 7.214s,PASSED
,,,,,,,
Test Cases/Admin Page/User Management/Add User,Chrome 109.0.0.0,,,2023-01-26 13:50:22,2023-01-26 13:51:12,49.444s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 13:50:24,2023-01-26 13:50:32,8.339s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 13:50:32,2023-01-26 13:50:33,0.167s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 13:50:33,2023-01-26 13:50:39,6.106s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 13:50:39,2023-01-26 13:50:43,3.920s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 109.0.0.0,,,2023-01-26 13:50:43,2023-01-26 13:50:45,2.777s,PASSED
"click(findTestObject(""Admin Page/User Management/dropdown_Select""))",Chrome 109.0.0.0,,,2023-01-26 13:50:45,2023-01-26 13:50:47,1.894s,PASSED
"click(findTestObject(""Admin Page/User Management/option_Admin""))",Chrome 109.0.0.0,,,2023-01-26 13:50:47,2023-01-26 13:50:49,1.791s,PASSED
"click(findTestObject(""Admin Page/User Management/dropdown_Select""))",Chrome 109.0.0.0,,,2023-01-26 13:50:49,2023-01-26 13:50:51,1.823s,PASSED
"click(findTestObject(""Admin Page/User Management/option_Enabled""))",Chrome 109.0.0.0,,,2023-01-26 13:50:51,2023-01-26 13:50:53,1.694s,PASSED
"sendKeys(findTestObject(""Admin Page/User Management/textbox_EmployeeName""), ""m"")",Chrome 109.0.0.0,,,2023-01-26 13:50:53,2023-01-26 13:50:55,2.155s,PASSED
"waitForElementPresent(findTestObject(""Admin Page/User Management/dropdown_table""), 10)",Chrome 109.0.0.0,,,2023-01-26 13:50:55,2023-01-26 13:50:56,0.791s,PASSED
"waitForElementClickable(findTestObject(""Admin Page/User Management/dropdown_EmployeeName_option""), 10)",Chrome 109.0.0.0,,,2023-01-26 13:50:56,2023-01-26 13:50:56,0.917s,PASSED
"orange.keywords.randomClick(findTestObject(""Admin Page/User Management/dropdown_EmployeeName_option""))",Chrome 109.0.0.0,,,2023-01-26 13:50:56,2023-01-26 13:50:58,1.595s,PASSED
"sendKeys(findTestObject(""Admin Page/User Management/textbox_Username""), ""Marco DiVaio"")",Chrome 109.0.0.0,,,2023-01-26 13:50:58,2023-01-26 13:51:00,1.709s,PASSED
"setEncryptedText(findTestObject(""Admin Page/User Management/textbox_Password""), ""zow4LEKZVFY9FezsXiYM4A=="")",Chrome 109.0.0.0,,,2023-01-26 13:51:00,2023-01-26 13:51:03,2.910s,PASSED
"setEncryptedText(findTestObject(""Admin Page/User Management/textbox_Confirm Password""), ""zow4LEKZVFY9FezsXiYM4A=="")",Chrome 109.0.0.0,,,2023-01-26 13:51:03,2023-01-26 13:51:06,3.069s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 13:51:06,2023-01-26 13:51:08,1.803s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 13:51:08,2023-01-26 13:51:10,2.245s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 13:51:10,2023-01-26 13:51:11,1.085s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 13:51:11,2023-01-26 13:51:12,0.859s,PASSED
,,,,,,,
Test Cases/Admin Page/User Management/Edit User,Chrome 109.0.0.0,,,2023-01-26 13:51:12,2023-01-26 13:51:58,46.584s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 13:51:13,2023-01-26 13:51:18,4.700s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 13:51:18,2023-01-26 13:51:18,0.162s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 13:51:18,2023-01-26 13:51:25,6.656s,PASSED
