Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User Management Suite,Chrome 110.0.0.0,,,2023-03-06 11:29:15,2023-03-06 11:31:23,2m - 7.829s,FAILED
,,,,,,,
Test Cases/Admin Page/User Management/Add User,Chrome 110.0.0.0,,,2023-03-06 11:29:15,2023-03-06 11:30:15,59.710s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 11:29:15,2023-03-06 11:29:22,6.887s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-06 11:29:22,2023-03-06 11:29:29,7.185s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 11:29:31,2023-03-06 11:29:33,2.705s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 110.0.0.0,,,2023-03-06 11:29:33,2023-03-06 11:29:36,2.885s,PASSED
"click(findTestObject(""Admin Page/User Management/dropdown_Select""))",Chrome 110.0.0.0,,,2023-03-06 11:29:36,2023-03-06 11:29:38,1.953s,PASSED
"click(findTestObject(""Admin Page/User Management/option_Admin""))",Chrome 110.0.0.0,,,2023-03-06 11:29:38,2023-03-06 11:29:40,1.623s,PASSED
"click(findTestObject(""Admin Page/User Management/dropdown_Select""))",Chrome 110.0.0.0,,,2023-03-06 11:29:40,2023-03-06 11:29:41,1.678s,PASSED
"click(findTestObject(""Admin Page/User Management/option_Enabled""))",Chrome 110.0.0.0,,,2023-03-06 11:29:41,2023-03-06 11:29:43,1.627s,PASSED
"sendKeys(findTestObject(""Admin Page/User Management/textbox_EmployeeName""), ""m"")",Chrome 110.0.0.0,,,2023-03-06 11:29:43,2023-03-06 11:29:45,1.724s,PASSED
"waitForElementPresent(findTestObject(""Admin Page/User Management/dropdown_table""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:29:45,2023-03-06 11:29:45,0.584s,PASSED
"waitForElementClickable(findTestObject(""Admin Page/User Management/dropdown_EmployeeName_option""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:29:45,2023-03-06 11:29:47,1.249s,PASSED
"orange.keywords.randomClick(findTestObject(""Admin Page/User Management/dropdown_EmployeeName_option""))",Chrome 110.0.0.0,,,2023-03-06 11:29:47,2023-03-06 11:29:48,1.688s,PASSED
"sendKeys(findTestObject(""Admin Page/User Management/textbox_Username""), ""Marco DiVaio"")",Chrome 110.0.0.0,,,2023-03-06 11:29:48,2023-03-06 11:29:50,1.837s,PASSED
"setEncryptedText(findTestObject(""Admin Page/User Management/textbox_Password""), ""zow4LEKZVFY9FezsXiYM4A=="")",Chrome 110.0.0.0,,,2023-03-06 11:29:50,2023-03-06 11:29:53,3.066s,PASSED
"setEncryptedText(findTestObject(""Admin Page/User Management/textbox_Confirm Password""), ""zow4LEKZVFY9FezsXiYM4A=="")",Chrome 110.0.0.0,,,2023-03-06 11:29:53,2023-03-06 11:29:56,2.902s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 110.0.0.0,,,2023-03-06 11:29:56,2023-03-06 11:29:58,1.677s,PASSED
"takeScreenshotAsCheckpoint(""Entered User Info"")",Chrome 110.0.0.0,,,2023-03-06 11:29:58,2023-03-06 11:30:01,2.892s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:30:01,2023-03-06 11:30:02,0.996s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:30:02,2023-03-06 11:30:15,13.085s,FAILED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-06 11:30:15,2023-03-06 11:30:15,0.016s,ERROR
,,,,,,,
Test Cases/Admin Page/User Management/Edit User,Chrome 110.0.0.0,,,2023-03-06 11:30:15,2023-03-06 11:30:58,42.901s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 11:30:15,2023-03-06 11:30:20,5.225s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-06 11:30:20,2023-03-06 11:30:26,5.980s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 11:30:27,2023-03-06 11:30:30,2.845s,PASSED
"sendKeys(findTestObject(""Admin Page/User Management/textbox_System_User""), ""Marco DiVaio"")",Chrome 110.0.0.0,,,2023-03-06 11:30:30,2023-03-06 11:30:32,2.551s,PASSED
"click(findTestObject(""Admin Page/User Management/button_Search""))",Chrome 110.0.0.0,,,2023-03-06 11:30:32,2023-03-06 11:30:34,1.658s,PASSED
